Name,Address,Phone,Website,Email,Year Established,ABN,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Public Holidays,Categories,Full Category Tree,URL
Miranda Manifold Jewellery Studio,"By Appointment, Graceville, QLD, 4075",07 32784185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Brisbane,Graceville",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_brisbane/Miranda_Manifold_Jewellery_Studio_3271390.html
Symmetry Jewellery Valaution Specialists,"Unit 3, 17 Price St, Nerang, QLD, 4211",(07) 55961775,http://www.symmetry.net.au,kym@symmetry.net.au,1998,NA,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,---,---,---,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Gold Coast,Nerang",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_goldcoast/Symmetry_Jewellery_Valaution_Specialists_1691727.html
Rp Jewellery Valuations,"11flr./138 Albert St, Brisbane, QLD, 4000",(07) 32297337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_brisbane/Rp_Jewellery_Valuations_1691723.html
Peter Dwyer,"180 Queen St Mall, Brisbane, QLD, 4000",(07) 32215617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_brisbane/Peter_Dwyer_1691722.html
Jewellery Valuation Consultants,"Suite 315 Level 3, Brisbane, QLD, 4000",(07) 32100718,http://www.diamondshop.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_brisbane/Jewellery_Valuation_Consultants_1691721.html
Jewelsure Pty Ltd,"Unit 4 16 Merritt St, Capalaba, QLD, 4157",07 38235384,http://www.jewelsure.com.au,NA,NA,2147483647,NA,NA,NA,NA,NA,NA,NA,NA,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Brisbane,Capalaba",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_brisbane/Jewelsure_Pty_Ltd_3311458.html
Independent Jewellery Valuers,"Amarina Ave, Ashgrove, QLD, 4060",408808592,http://www.ijvbrisbane.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jewellery Valuers,Antique Dealers and Auctioneers","Professional Services,Jewellery Valuers,QLD: Brisbane,Ashgrove,Retail - At Home & General,Antique Dealers and Auctioneers,QLD: Brisbane,Ashgrove",https://www.startlocal.com.au/retailmisc/antiquedealers/qld_brisbane/Independent_Jewellery_Valuers_2746716.html
Helen Levonis,"Po Box 1661, New Farm, QLD, 4005",415275823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jewellery Valuers,Antique Dealers and Auctioneers","Professional Services,Jewellery Valuers,QLD: Brisbane,New Farm,Retail - At Home & General,Antique Dealers and Auctioneers,QLD: Brisbane,New Farm",https://www.startlocal.com.au/retailmisc/antiquedealers/qld_brisbane/Helen_Levonis_2234179.html
Helen Levonis,"1/8 Mcilwraith St, Everton Park, QLD, 4053",738559100,http://www.delross.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jewellery Valuers,Antique Dealers and Auctioneers","Professional Services,Jewellery Valuers,QLD: Brisbane,Everton Park,Retail - At Home & General,Antique Dealers and Auctioneers,QLD: Brisbane,Everton Park",https://www.startlocal.com.au/retailmisc/antiquedealers/qld_brisbane/Helen_Levonis_2542368.html
Accredited Jewellery Valuations,"Suite 210 Level 2 180 Queen St, Brisbane, QLD, 4000",730031104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jewellery Valuers,Antique Dealers and Auctioneers","Professional Services,Jewellery Valuers,QLD: Brisbane,Brisbane,Retail - At Home & General,Antique Dealers and Auctioneers,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/retailmisc/antiquedealers/qld_brisbane/Accredited_Jewellery_Valuations_2233876.html
Brisbane Valuation Service Pty Ltd,"Lvl 4, 180 Queen St Mall, Brisbane, QLD, 4000",07 32115188,http://www.brisbanevaluationservice.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jewellery Valuers,"Professional Services,Jewellery Valuers,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/jewelleryvaluers/qld_brisbane/Brisbane_Valuation_Service_Pty_Ltd_3256074.html
Bremar Minerals Pty Ltd,"58 Sawpit St, White Rock, QLD, 4868",(07) 40360060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geologists,"Professional Services,Geologists,QLD: Brisbane,White Rock",https://www.startlocal.com.au/professional/geologists/qld_brisbane/Bremar_Minerals_Pty_Ltd_1649208.html
Launch Agency,"12 Gibraltar Dr, Surfers Paradise, QLD, 4217",(07) 55398770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Gold Coast,Surfers Paradise",https://www.startlocal.com.au/professional/fashionagents/qld_goldcoast/Launch_Agency_1619432.html
Frontline Fashion Marketing,"Unit 1 15 Donkin St, West End, QLD, 4101",(07) 38440199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Frontline_Fashion_Marketing_891078.html
Danielle Lee Agencies Pty Ltd,"178 Musgrave Rd, Red Hill, QLD, 4059",(07) 33683918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Red Hill",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Danielle_Lee_Agencies_Pty_Ltd_1619389.html
Livingston Agencies,"Unit 2 49 Douglas St, Milton, QLD, 4064",(07) 33683337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Milton",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Livingston_Agencies_891055.html
Anne Breakwell Agencies Pty Ltd,"Level 1/ 9 Buchanan St, West End, QLD, 4810",738448613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other Administrative Services,Fashion Agents and Promoters","Business Services,Other Administrative Services,QLD: Townsville,West End,Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Anne_Breakwell_Agencies_Pty_Ltd_2548127.html
Doug Reeves Agencies,"Unit 6 15 Musgrave St, West End, QLD, 4101",738441977,NA,NA,2000,2147483647,NA,NA,NA,NA,NA,NA,NA,NA,"Other Administrative Services,Fashion Agents and Promoters","Business Services,Other Administrative Services,QLD: Townsville,West End,Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Doug_Reeves_Agencies_2376374.html
Jennifer Miller Fashion Marketing,"44 Gordon St, Milton, QLD, 4064",(07) 33673230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Milton",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Jennifer_Miller_Fashion_Marketing_891054.html
Anne Breakwell Agencies Pty Ltd,"Level 1 9 Buchanan St, West End, QLD, 4101",738448613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other Administrative Services,Fashion Agents and Promoters","Business Services,Other Administrative Services,QLD: Townsville,West End,Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Anne_Breakwell_Agencies_Pty_Ltd_2148542.html
Stacey Dale Agencies,"Unit 3, 19 Musgrave St, West End, QLD, 4101",(07) 38443458,http://www.staceydaleagencies.com.au,stacey@staceydaleagencies.com.au,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Stacey_Dale_Agencies_1619394.html
Beitz & Nolan Fashion Agents Pty Ltd,"Unit 1 23 Anthony St, West End, QLD, 4101",(07) 38441768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Beitz_Nolan_Fashion_Agents_Pty_Ltd_1619408.html
Australian Country Agencies T/As Dolan Enterprises,"17 Tubbs St, Clontarf, QLD, 4019",(07) 32834900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Clontarf",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Australian_Country_Agencies_T_As_Dolan_Enterprises_891048.html
Bruce Tippett Marketing,"666 Gympie Rd, Lawnton, QLD, 4501",(07) 38812426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Lawnton",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Bruce_Tippett_Marketing_891133.html
David Coxon & Co,"24 Railway Tce, Milton, QLD, 4064",(07) 33698211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Milton",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/David_Coxon_Co_891053.html
Myers Agencies,"28a Rainworth Rd, Bardon, QLD, 4065",(07) 33671151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Bardon",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Myers_Agencies_891057.html
Jaki K (A Division Of Jodanne (Nsw) Pty Ltd),"11 Donkin St, South Brisbane, QLD, 4101",(07) 38446966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,South Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Jaki_K_A_Division_Of_Jodanne_Nsw_Pty_Ltd__1619402.html
Fashion Allied Agency Pty Ltd,"Unit 2 23 Anthony St, West End, QLD, 4101",(07) 38442833,http://www.fashionallied.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Fashion_Allied_Agency_Pty_Ltd_1619401.html
V.O.K,"Suite 1 211 Montague Rd, West End, QLD, 4101",738462284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other Administrative Services,Fashion Agents and Promoters","Business Services,Other Administrative Services,QLD: Townsville,West End,Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/V.O.K_2698802.html
Mundarra Marketing Pty Ltd,"22 Marne St, Alderley, QLD, 4051",(07) 33525518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Alderley",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Mundarra_Marketing_Pty_Ltd_1619388.html
Metermaids Gold Coast,"Surfers Blv, Surfers Paradise, QLD, 4217",437863837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Labour Supply Services,Marketing Consultants,Fashion Agents and Promoters","Business Services,Labour Supply Services,QLD: Gold Coast,Surfers Paradise,Business Services,Marketing Consultants,QLD: Gold Coast,Surfers Paradise,Professional Services,Fashion Agents and Promoters,QLD: Gold Coast,Surfers Paradise",https://www.startlocal.com.au/professional/fashionagents/qld_goldcoast/Metermaids_Gold_Coast_2534310.html
Groove Fashion Marketing Pty Ltd,"Level 1 206 Montague Rd, West End, QLD, 4101",(07) 38463851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Groove_Fashion_Marketing_Pty_Ltd_1619415.html
Stephens & Stephens Pty Ltd,"Unit 5 19 Musgrave St, West End, QLD, 4101",(07) 38441883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Stephens_Stephens_Pty_Ltd_1619392.html
Pete Nash Photography,"Unit 4 106 Bundall Rd, Bundall, QLD, 4217",438384826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other Administrative Services,Photographers,Fashion Agents and Promoters","Business Services,Other Administrative Services,QLD: Gold Coast,Bundall,Personal Services,Photographers,QLD: Gold Coast,Bundall,Professional Services,Fashion Agents and Promoters,QLD: Gold Coast,Bundall",https://www.startlocal.com.au/professional/fashionagents/qld_goldcoast/Pete_Nash_Photography_2360123.html
Mei Mei International Fashion,"Unit 11 205 Montague Rd, West End, QLD, 4101",(07) 38440446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Townsville,West End",https://www.startlocal.com.au/professional/fashionagents/qld_townsville/Mei_Mei_International_Fashion_891095.html
Edwards Imports,"U28/19 Warehouse Rd, Southport, QLD, 4215",(07) 55917233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Gold Coast,Southport",https://www.startlocal.com.au/professional/fashionagents/qld_goldcoast/Edwards_Imports_1619431.html
Alfer Fashion Marketing,"Po Box 450, Nerang, QLD, 4211",(07) 55331401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Gold Coast,Nerang",https://www.startlocal.com.au/professional/fashionagents/qld_goldcoast/Alfer_Fashion_Marketing_891122.html
R Barron Constructions Pty Ltd,"22 Rundel Ct, Yatala, QLD, 4207",(07) 38076166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Yatala",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/R_Barron_Constructions_Pty_Ltd_1619428.html
Tiki Clothing Pty Ltd,"281 Blunder Rd, Durack, QLD, 4077",(07) 33727444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Durack",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Tiki_Clothing_Pty_Ltd_1619391.html
Mackenzie Ken Agencies,"229 Persse Rd, Runcorn, QLD, 4113",(07) 33416466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Runcorn",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Mackenzie_Ken_Agencies_891107.html
Atomic Fashion Marketing Pty Ltd,"21 Gassman Dr, Yatala, QLD, 4207",(07) 36324700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Yatala",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Atomic_Fashion_Marketing_Pty_Ltd_1619429.html
Caxton St Agencies Pty Ltd,"17 Merivale St, South Brisbane, QLD, 4101",(07) 38443199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,South Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Caxton_St_Agencies_Pty_Ltd_1619403.html
Celia Ryan,"Unit 2 170 Montague Rd, South Brisbane, QLD, 4101",(07) 38442330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,South Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Celia_Ryan_1619404.html
Professional Marketing Solutions,"165 Melbourne St, South Brisbane, QLD, 4101",(07) 38461155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,South Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Professional_Marketing_Solutions_1619413.html
Raw Agencys Pty Ltd,"Unit 4 15 Distribution Ave, Molendinar, QLD, 4214",(07) 55647141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Gold Coast,Molendinar",https://www.startlocal.com.au/professional/fashionagents/qld_goldcoast/Raw_Agencys_Pty_Ltd_1619430.html
Turtle Creek Collection,"Unit 1 12 Billabong St, Stafford, QLD, 4053",(07) 38560014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Stafford",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Turtle_Creek_Collection_891051.html
Petersen Group Companies,"Suite S 138 Albert St, Brisbane, QLD, 4000",(07) 32213236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Petersen_Group_Companies_891040.html
Brisbane Stock Warehouse,"Unit 6 94 Delta St, Geebung, QLD, 4034",(07) 38657122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Geebung",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Brisbane_Stock_Warehouse_891049.html
Draydon Judith Fashion Agency Brisbane,"By Appointment, Brisbane, QLD, 4000",07 32212454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Draydon_Judith_Fashion_Agency_Brisbane_3313694.html
Carrington Agencies,"Port Office Building Heritage Hotel, Brisbane, QLD, 4000",(07) 32363810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Carrington_Agencies_891039.html
Donaldson R G Agencies  Associates,"196 Donaldson St, Thornlands, QLD, 4164",0418 785251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Thornlands",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Donaldson_R_G_Agencies_Associates_1619423.html
In Fashion Agencies,"Po Box 485, Fortitude Valley, QLD, 4006",(07) 32541122,http://www.infashion.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Fortitude Valley",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/In_Fashion_Agencies_891046.html
A Pot Of Tea Under A Tree,"By Appointment, Fortitude Valley, QLD, 4006",0415 773 325,http://www.underatree.com.au,mel@mywork.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fashion Agents and Promoters,Textile or Fashion Designers","Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Fortitude Valley,Professional Services,Textile or Fashion Designers,QLD: Brisbane,Fortitude Valley",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/A_Pot_Of_Tea_Under_A_Tree_2808456.html
Ryder Agencies,"22 Sovereign Cl, Wishart, QLD, 4122",(07) 33433239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Wishart",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Ryder_Agencies_891109.html
Donaldson R G Agencies & Associates,"196 South St, Thornlands, QLD, 4164",(07) 38214388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Thornlands",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Donaldson_R_G_Agencies_Associates_891111.html
Seven Styles,"Unit 4 24 McLay St, Coorparoo, QLD, 4151",(07) 38476917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Coorparoo",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Seven_Styles_1619421.html
Rachael Jepson Marketing,"28 Teneriffe Dr, Fortitude Valley, QLD, 4006",(07) 32542299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Fortitude Valley",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Rachael_Jepson_Marketing_891045.html
Fanny Lam,"848 Wynnum Rd, Morningside, QLD, 4170",(07) 33992958,http://www.fannylam.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Morningside",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Fanny_Lam_891116.html
Starline Investments Pty Ltd,"19 Troon Pl, Carindale, QLD, 4152",(07) 33493599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Carindale",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Starline_Investments_Pty_Ltd_1619422.html
KMJ Shoes,"Unit 2, 806 Beaudesert Rd, Coopers Plains, QLD, 4108",(07) 32555255,http://www.kmjshoes.com.au,admin@kmjshoes.com.au,2005,62071376871,9:00am - 4:30pm,9:00am - 4:30pm,9:00am - 4:30pm,9:00am - 4:30pm,9:00am - 4:30pm,- Closed -,- Closed -,- Closed -,"Shoe Manufacturers & Wholesalers,Importers","Manufacturing and Industrial,Shoe Manufacturers & Wholesalers,Online,Wholesale and Distributors,Importers,Online",https://www.startlocal.com.au/industrial/shoesmfrswslrs/online/KMJ_Shoes_3286658.html
Wagwear,"Po Box 502, Wynnum, QLD, 4178",0402 460469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Wynnum",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Wagwear_1619427.html
Michael Giulieri Marketing,"51 College St, Hamilton, QLD, 4007",(07) 32686025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Hamilton",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Michael_Giulieri_Marketing_891047.html
Australian Exin Company,"328-330 Johnson Rd, Forestdale, QLD, 4118",(07) 38001331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Forestdale",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Australian_Exin_Company_1619420.html
Dwbh Accessories,"83 Proprietary St, Tingalpa, QLD, 4173",(07) 39077567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fashion Agents and Promoters,"Professional Services,Fashion Agents and Promoters,QLD: Brisbane,Tingalpa",https://www.startlocal.com.au/professional/fashionagents/qld_brisbane/Dwbh_Accessories_891120.html
Impact Video Productions,"PO Box 682, Everton Park, QLD, 4053",(07) 33555454,http://www.impactvideoproductions.com.au,impactvideoprod@hotmail.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Film Productions,Training Films & Videos Sale & Hire","Professional Services,Film Productions,QLD: Brisbane,Everton Park,Retail - At Home & General,Training Films & Videos Sale & Hire,QLD: Brisbane,Everton Park",https://www.startlocal.com.au/professional/filmproduction/qld_brisbane/Impact_Video_Productions_3325588.html
